date,hour,route_id,direction_id,stop_sequence,stop_id,n_obs,sum_delay,max_delay,min_delay,n_late5
2026-09-10,7,10001,1,23,51_1,1,72,72,72,0
2026-09-10,7,10001,1,24,202_1,1,132,132,132,0
2026-09-10,7,10001,1,25,5_4,2,232,132,100,0
2026-09-10,7,10001,1,26,6070_3,3,124,72,12,0
2026-09-10,7,10031,0,27,91_1,1,63,63,63,0
2026-09-10,7,10031,0,28,6016_1,1,111,111,111,0
2026-09-10,7,10031,0,29,93_1,1,104,104,104,0
2026-09-10,7,10031,0,30,94_1,2,238,122,116,0
2026-09-10,7,10031,0,31,6242_1,3,352,138,104,0
2026-09-10,7,10031,0,32,6064_1,4,384,122,74,0
2026-09-10,7,10031,0,33,6255_2,4,536,160,112,0
2026-09-10,7,10031,0,34,6256_2,4,580,171,123,0
2026-09-10,7,10031,0,35,6094_2,4,460,141,93,0
2026-09-10,7,10031,0,36,6244_2,4,336,110,62,0
2026-09-10,7,10031,0,37,6257_2,4,324,107,59,0
2026-09-10,7,10031,0,38,6240_2,4,416,130,82,0
2026-09-10,7,10031,0,39,6258_2,4,332,109,61,0
2026-09-10,7,10031,0,40,6225_2,4,244,87,39,0
2026-09-10,7,10031,0,41,6181_2,4,148,63,15,0
2026-09-10,7,10031,0,42,6246_2,4,220,81,33,0
2026-09-10,7,10031,0,43,6206_2,4,212,79,31,0
2026-09-10,7,10031,0,44,6176_2,4,272,94,46,0
2026-09-10,7,10031,0,45,6200_3,4,400,126,78,0
2026-09-10,7,10031,0,46,6042_2,4,252,89,41,0
2026-09-10,7,10031,0,47,6031_2,4,172,69,21,0
2026-09-10,7,10031,0,48,6039_1,1,0,0,0,0
2026-09-10,7,10032,1,50,56_1,1,308,308,308,1
2026-09-10,7,10032,1,51,57_1,2,526,266,260,0
2026-09-10,7,10032,1,52,59_1,2,542,274,268,0
2026-09-10,7,10032,1,53,61_1,3,833,291,268,0
2026-09-10,7,10047,1,8,6181_1,1,167,167,167,0
2026-09-10,7,10047,1,9,6225_1,1,153,153,153,0
2026-09-10,7,10047,1,10,6258_1,2,289,158,131,0
2026-09-10,7,10047,1,11,6240_1,2,283,155,128,0
2026-09-10,7,10047,1,12,6257_1,3,562,221,157,0
2026-09-10,7,10047,1,13,6244_1,3,550,217,153,0
2026-09-10,7,10047,1,14,6094_1,3,529,210,146,0
2026-09-10,7,10047,1,15,6256_1,4,770,225,161,0
2026-09-10,7,10047,1,16,6255_1,4,611,186,119,0
2026-09-10,7,10047,1,17,6064_2,4,729,220,135,0
2026-09-10,7,10047,1,18,6242_2,4,717,221,128,0
2026-09-10,7,10047,1,19,94_2,4,597,191,98,0
2026-09-10,7,10047,1,20,95_1,4,613,195,102,0
2026-09-10,7,10047,1,21,6228_1,4,737,226,133,0
2026-09-10,7,10047,1,22,243_1,4,761,232,139,0
2026-09-10,7,10047,1,23,6041_1,4,909,269,176,0
2026-09-10,7,10047,1,24,6162_1,4,801,242,149,0
2026-09-10,7,10047,1,25,6160_1,4,837,251,158,0
2026-09-10,7,10047,1,26,6001_1,4,800,243,145,0
2026-09-10,7,10047,1,27,6161_1,4,817,242,165,0
2026-09-10,7,10047,1,28,446_3,4,697,203,144,0
2026-09-10,7,10047,1,29,6166_1,4,727,202,157,0
2026-09-10,7,10047,1,30,6143_1,4,733,205,160,0
2026-09-10,7,10047,1,31,6241_1,4,742,206,161,0
2026-09-10,7,10047,1,32,9_2,4,430,128,83,0
2026-09-10,7,10047,1,33,6057_1,5,339,108,9,0
2026-09-10,7,10047,1,34,6069_1,5,507,136,51,0
2026-09-10,7,10047,1,35,6102_1,3,417,159,125,0
2026-09-10,7,10047,1,36,6070_2,2,146,77,69,0
2026-09-10,7,10047,1,37,393_1,3,357,127,111,0
2026-09-10,7,10047,1,38,114_1,3,408,144,128,0
2026-09-10,7,10047,1,39,114_3,3,435,153,137,0
2026-09-10,7,10047,1,40,3_1,3,675,233,217,0
2026-09-10,7,10047,1,41,73_1,3,512,176,164,0
2026-09-10,7,10047,1,42,72_2,3,677,231,219,0
2026-09-10,7,10047,1,43,55_1,3,809,275,263,0
2026-09-10,7,10047,1,44,56_1,3,791,270,255,0
2026-09-10,7,10047,1,45,57_1,4,973,276,207,0
2026-09-10,7,10047,1,46,59_1,4,949,256,215,0
2026-09-10,7,10047,1,47,61_1,2,441,226,215,0
2026-09-10,7,10049,1,16,6255_1,1,8,8,8,0
2026-09-10,7,10049,1,17,6064_2,1,24,24,24,0
2026-09-10,7,10049,1,18,6242_2,2,63,46,17,0
2026-09-10,7,10049,1,19,94_4,3,61,36,0,0
2026-09-10,7,10049,1,20,93_2,4,144,105,0,0
2026-09-10,7,10049,1,21,6016_2,4,240,129,24,0
2026-09-10,7,10049,1,22,91_1,4,336,157,36,0
2026-09-10,7,10050,0,12,6014_3,1,1,1,1,0
2026-09-10,7,10050,1,12,91_4,1,34,34,34,0
2026-09-10,7,10051,0,2,6016_1,1,66,66,66,0
2026-09-10,7,10051,0,3,93_1,1,58,58,58,0
2026-09-10,7,10051,0,4,6013_2,1,101,101,101,0
2026-09-10,7,10051,0,5,6212_2,2,207,109,98,0
2026-09-10,7,10051,0,6,6205_2,2,251,131,120,0
2026-09-10,7,10051,0,7,6187_3,2,219,115,104,0
2026-09-10,7,10051,0,8,6011_4,2,211,111,100,0
2026-09-10,7,10051,0,9,6017_2,2,179,95,84,0
2026-09-10,7,10051,0,10,6172_2,2,127,69,58,0
2026-09-10,7,10051,0,11,6067_2,2,233,122,111,0
2026-09-10,7,10051,0,12,6248_2,2,229,120,109,0
2026-09-10,7,10051,0,13,6249_2,2,199,105,94,0
2026-09-10,7,10051,0,14,6015_2,1,0,0,0,0
2026-09-10,7,10051,1,1,6015_1,1,0,0,0,0
2026-09-10,7,10051,1,2,6249_1,2,84,46,38,0
2026-09-10,7,10051,1,3,6248_1,3,133,48,40,0
2026-09-10,7,10051,1,4,6067_1,2,8,8,0,0
2026-09-10,7,10051,1,5,6172_1,2,6,6,0,0
2026-09-10,7,10051,1,6,6017_1,2,12,9,3,0
2026-09-10,7,10051,1,7,6011_1,3,41,19,8,0
2026-09-10,7,10051,1,8,6187_2,5,142,34,22,0
2026-09-10,7,10051,1,9,6205_1,5,178,44,31,0
