date,hour,route_id,direction_id,stop_sequence,stop_id,n_obs,sum_delay,max_delay,min_delay,n_late5
2026-08-28,9,10001,1,21,184_1,1,483,483,483,1
2026-08-28,9,10001,1,22,201_1,2,1046,554,492,2
2026-08-28,9,10001,1,23,51_1,3,1678,605,530,3
2026-08-28,9,10001,1,24,202_1,4,2208,606,527,4
2026-08-28,9,10001,1,25,5_4,4,2008,556,477,4
2026-08-28,9,10001,1,26,6070_3,4,2152,592,513,4
2026-08-28,9,10002,1,16,125_1,1,0,0,0,0
2026-08-28,9,10002,1,17,124_1,1,0,0,0,0
2026-08-28,9,10002,1,18,123_1,1,0,0,0,0
2026-08-28,9,10002,1,19,122_1,2,263,146,117,0
2026-08-28,9,10002,1,20,910_2,2,225,127,98,0
2026-08-28,9,10002,1,21,256_2,2,65,47,18,0
2026-08-28,9,10002,1,22,534_2,2,145,87,58,0
2026-08-28,9,10002,1,23,59_3,2,187,108,79,0
2026-08-28,9,10002,1,24,61_3,1,0,0,0,0
2026-08-28,9,10032,0,7,73_2,1,420,420,420,1
2026-08-28,9,10032,0,8,73_3,2,918,460,458,2
2026-08-28,9,10032,0,9,3_2,3,1554,522,511,3
2026-08-28,9,10032,0,10,114_4,4,1411,372,307,4
2026-08-28,9,10032,0,11,393_2,4,1387,366,301,4
2026-08-28,9,10032,0,12,6070_3,4,1423,375,310,4
2026-08-28,9,10032,0,13,6102_2,4,1267,336,271,3
2026-08-28,9,10032,0,14,6069_2,4,1283,340,275,3
2026-08-28,9,10032,0,15,6057_2,4,1135,303,238,2
2026-08-28,9,10032,0,16,9_5,4,1087,291,226,0
2026-08-28,9,10032,0,17,6241_2,4,1123,300,235,1
2026-08-28,9,10032,0,18,6143_2,4,987,266,201,0
2026-08-28,9,10032,0,19,6166_2,4,955,258,193,0
2026-08-28,9,10032,0,20,446_4,4,871,237,172,0
2026-08-28,9,10032,0,21,6161_2,4,743,205,140,0
2026-08-28,9,10032,0,22,6001_2,4,907,246,181,0
2026-08-28,9,10032,0,23,6160_2,4,755,208,143,0
2026-08-28,9,10032,0,24,6162_2,4,711,195,129,0
2026-08-28,9,10032,0,25,6041_2,4,784,214,147,0
2026-08-28,9,10032,0,26,243_2,4,771,219,155,0
2026-08-28,9,10032,0,27,6228_2,4,693,200,136,0
2026-08-28,9,10032,0,28,95_2,1,80,80,80,0
2026-08-28,9,10032,1,41,6102_1,1,50,50,50,0
2026-08-28,9,10032,1,42,6070_2,1,7,7,7,0
2026-08-28,9,10032,1,43,393_1,2,134,71,63,0
2026-08-28,9,10032,1,44,114_1,1,0,0,0,0
2026-08-28,9,10032,1,45,114_3,2,262,133,129,0
2026-08-28,9,10032,1,46,3_1,2,522,263,259,0
2026-08-28,9,10032,1,47,73_1,2,378,228,150,0
2026-08-28,9,10032,1,48,72_2,2,778,428,350,2
2026-08-28,9,10032,1,49,55_1,2,832,455,377,2
2026-08-28,9,10032,1,50,56_1,2,878,478,400,2
2026-08-28,9,10034,0,12,6106_2,1,230,230,230,0
2026-08-28,9,10034,0,13,6020_9,1,228,228,228,0
2026-08-28,9,10034,0,14,6019_1,2,293,150,143,0
2026-08-28,9,10034,0,15,6073_2,3,445,152,143,0
2026-08-28,9,10047,0,31,6064_1,1,249,249,249,0
2026-08-28,9,10047,0,32,6255_2,1,285,285,285,0
2026-08-28,9,10047,0,33,6256_2,2,562,295,267,0
2026-08-28,9,10047,0,34,6094_2,2,552,290,262,0
2026-08-28,9,10047,0,35,6244_2,2,474,251,223,0
2026-08-28,9,10047,0,36,6257_2,3,648,242,192,0
2026-08-28,9,10047,0,37,6240_2,3,774,284,234,0
2026-08-28,9,10047,0,38,6258_2,3,765,281,231,0
2026-08-28,9,10047,0,39,6225_2,4,862,258,166,0
2026-08-28,9,10047,0,40,6181_2,4,844,252,162,0
2026-08-28,9,10047,0,41,6246_2,4,1032,299,209,0
2026-08-28,9,10047,0,42,6206_2,4,900,270,172,0
2026-08-28,9,10047,0,43,6176_2,4,960,285,187,0
2026-08-28,9,10047,0,44,6200_3,4,1064,311,213,1
2026-08-28,9,10047,0,45,6042_2,4,996,294,196,0
2026-08-28,9,10047,0,46,6031_2,4,844,256,158,0
2026-08-28,9,10047,0,47,6039_1,4,740,230,132,0
2026-08-28,9,10047,1,9,6225_1,1,75,75,75,0
2026-08-28,9,10047,1,10,6258_1,1,61,61,61,0
2026-08-28,9,10047,1,11,6240_1,1,69,69,69,0
2026-08-28,9,10047,1,12,6257_1,1,107,107,107,0
2026-08-28,9,10047,1,13,6244_1,2,142,106,36,0
2026-08-28,9,10047,1,14,6094_1,2,110,90,20,0
2026-08-28,9,10047,1,15,6256_1,3,130,94,12,0
2026-08-28,9,10047,1,16,6255_1,2,20,20,0,0
2026-08-28,9,10047,1,17,6064_2,2,104,62,42,0
2026-08-28,9,10047,1,18,6242_2,2,176,98,78,0
2026-08-28,9,10047,1,19,94_2,2,184,102,82,0
2026-08-28,9,10047,1,20,95_1,2,180,100,80,0
2026-08-28,9,10047,1,21,6228_1,2,288,154,134,0
2026-08-28,9,10047,1,22,243_1,2,312,166,146,0
2026-08-28,9,10047,1,23,6041_1,2,398,209,189,0
2026-08-28,9,10047,1,24,6162_1,2,324,172,152,0
2026-08-28,9,10047,1,25,6160_1,2,328,174,154,0
2026-08-28,9,10047,1,26,6001_1,2,284,152,132,0
2026-08-28,9,10047,1,27,6161_1,2,272,146,126,0
2026-08-28,9,10047,1,28,446_3,2,196,108,88,0
2026-08-28,9,10047,1,29,6166_1,2,222,121,101,0
2026-08-28,9,10047,1,30,6143_1,2,204,112,92,0
2026-08-28,9,10047,1,31,6241_1,2,200,107,93,0
2026-08-28,9,10049,0,1,91_1,1,0,0,0,0
2026-08-28,9,10049,0,2,6016_1,1,65,65,65,0
2026-08-28,9,10049,0,3,93_1,2,79,57,22,0
2026-08-28,9,10049,0,4,94_1,2,139,87,52,0
2026-08-28,9,10049,0,5,6242_1,3,95,65,0,0
2026-08-28,9,10049,0,6,6064_1,3,53,49,0,0
2026-08-28,9,10049,0,7,6255_2,3,153,85,32,0
2026-08-28,9,10049,0,8,6256_2,2,141,95,46,0
2026-08-28,9,10049,0,9,6094_2,3,158,90,27,0
2026-08-28,9,10049,0,10,6244_2,3,53,51,0,0
2026-08-28,9,10049,0,11,6257_2,2,42,42,0,0
2026-08-28,9,10049,0,12,6240_2,3,161,84,35,0
2026-08-28,9,10049,0,13,6258_2,3,141,81,21,0
2026-08-28,9,10049,0,14,6225_2,3,74,58,0,0
2026-08-28,9,10049,0,15,6181_2,3,64,52,0,0
2026-08-28,9,10049,0,16,6246_2,3,205,99,47,0
2026-08-28,9,10049,0,17,6206_2,4,132,70,10,0
2026-08-28,9,10049,0,18,6176_2,4,192,85,25,0
2026-08-28,9,10049,0,19,6200_3,4,296,111,51,0
2026-08-28,9,10049,0,20,6042_2,4,228,94,34,0
2026-08-28,9,10049,0,21,6031_2,4,80,56,0,0
2026-08-28,9,10049,0,22,6039_1,2,30,30,0,0
2026-08-28,9,10050,0,3,93_1,1,63,63,63,0
2026-08-28,9,10050,0,4,6013_2,1,130,130,130,0
2026-08-28,9,10050,0,5,6212_2,1,155,155,155,0
2026-08-28,9,10050,0,6,6205_2,2,274,163,111,0
2026-08-28,9,10050,0,7,6187_3,3,375,156,104,0
2026-08-28,9,10050,0,8,6011_2,3,414,169,117,0
2026-08-28,9,10050,0,9,6018_2,4,672,200,148,0
2026-08-28,9,10050,0,10,6190_2,4,792,230,178,0
2026-08-28,9,10050,0,11,6171_2,4,624,188,136,0
2026-08-28,9,10050,0,12,6014_3,4,156,71,19,0
2026-08-28,9,10050,1,2,6171_1,1,111,111,111,0
2026-08-28,9,10050,1,3,6190_1,1,109,109,109,0
2026-08-28,9,10050,1,4,6018_1,1,153,153,153,0
2026-08-28,9,10050,1,5,6011_3,2,88,72,16,0
2026-08-28,9,10050,1,6,6187_2,3,127,72,0,0
2026-08-28,9,10050,1,7,6205_1,3,133,74,2,0
2026-08-28,9,10050,1,8,6212_1,4,302,122,19,0
2026-08-28,9,10050,1,9,6013_1,4,280,113,17,0
2026-08-28,9,10050,1,10,93_2,4,364,134,38,0
2026-08-28,9,10050,1,11,6016_2,4,348,130,34,0
2026-08-28,9,10050,1,12,91_4,1,0,0,0,0
2026-08-28,9,10054,0,3,6271_9,1,22,22,22,0
2026-08-28,9,10054,0,4,6292_1,1,0,0,0,0
2026-08-28,9,10054,1,1,6292_1,1,0,0,0,0
2026-08-28,9,10054,1,2,6271_1,1,52,52,52,0
2026-08-28,9,10054,1,3,6402_1,2,121,79,42,0
2026-08-28,9,10054,1,4,6403_1,2,301,169,132,0
2026-08-28,9,10054,1,5,6293_1,2,28,28,0,0
2026-08-28,9,10059,0,1,91_3,1,0,0,0,0
2026-08-28,9,10059,0,2,7841_4,2,164,84,80,0
2026-08-28,9,10059,0,3,6170_2,3,289,103,87,0
2026-08-28,9,10059,0,4,6902_2,3,331,117,101,0
2026-08-28,9,10059,0,5,6006_2,3,496,172,156,0
2026-08-28,9,10059,0,6,6229_2,4,673,180,153,0
2026-08-28,9,10059,0,7,6074_2,4,569,154,127,0
2026-08-28,9,10059,0,8,6169_2,4,345,98,71,0
2026-08-28,9,10059,0,9,6260_1,4,473,130,103,0
2026-08-28,9,10059,0,10,7475_1,4,77,31,4,0
