date,hour,route_id,direction_id,stop_sequence,stop_id,n_obs,n_occ,sum_occ,max_occ,n_nodata
2026-09-25,7,10032,1,12,6257_1,1,1,1,1,0
2026-09-25,7,10032,1,15,6256_1,1,1,1,1,0
2026-09-25,7,10032,1,16,6255_1,1,1,1,1,0
2026-09-25,7,10033,1,2,6260_2,1,1,1,1,0
2026-09-25,7,10033,1,3,6169_1,1,1,1,1,0
2026-09-25,7,10043,0,6,6147_2,1,1,1,1,0
2026-09-25,7,10047,0,10,114_4,2,2,0,0,0
2026-09-25,7,10047,1,34,6069_1,1,1,1,1,0
2026-09-25,7,10047,1,35,6102_1,1,1,1,1,0
2026-09-25,7,10049,0,9,6094_2,1,1,3,3,0
2026-09-25,7,10049,0,12,6240_2,1,1,3,3,0
2026-09-25,7,10049,1,4,6099_1,1,1,1,1,0
2026-09-25,7,10049,1,5,6022_1,2,2,2,1,0
2026-09-25,7,10050,0,8,6011_2,1,1,1,1,0
2026-09-25,7,10050,0,10,6190_2,1,1,1,1,0
2026-09-25,7,10050,0,12,6014_3,1,1,1,1,0
2026-09-25,7,10050,1,10,93_2,1,1,3,3,0
2026-09-25,7,10050,1,11,6016_2,1,1,3,3,0
2026-09-25,7,10051,0,1,91_4,1,1,3,3,0
2026-09-25,7,10051,1,7,6011_1,1,1,1,1,0
2026-09-25,7,10051,1,8,6187_2,1,1,1,1,0
2026-09-25,7,10053,0,29,6106_2,1,1,1,1,0
2026-09-25,7,10053,0,30,6020_9,1,1,1,1,0
2026-09-25,7,10053,0,32,6188_1,1,1,1,1,0
2026-09-25,7,10055,0,2,6241_2,1,1,1,1,0
2026-09-25,7,10055,0,5,446_4,1,1,1,1,0
2026-09-25,7,10055,1,1,6145_1,1,1,1,1,0
2026-09-25,7,10055,1,3,6149_1,1,1,1,1,0
2026-09-25,7,10059,0,2,7841_4,1,1,1,1,0
2026-09-25,7,10059,0,4,6902_2,1,1,1,1,0
2026-09-25,7,10059,0,5,6006_2,1,1,1,1,0
2026-09-25,7,10060,0,4,114_5,2,2,2,1,0
2026-09-25,7,10060,0,5,393_2,1,1,1,1,0
2026-09-25,7,10060,0,15,6161_2,1,1,1,1,0
2026-09-25,7,10060,0,18,6162_2,1,1,1,1,0
2026-09-25,7,10060,1,4,6067_1,1,1,1,1,0
2026-09-25,7,10060,1,6,6017_1,1,1,1,1,0
2026-09-25,7,10060,1,7,6011_1,1,1,1,1,0
2026-09-25,7,10060,1,14,6228_1,1,1,3,3,0
2026-09-25,7,10060,1,16,6041_1,1,1,3,3,0
2026-09-25,7,10060,1,23,6143_1,1,1,3,3,0
2026-09-25,7,10060,1,25,9_2,1,1,3,3,0
2026-09-25,7,10060,1,26,8_3,1,1,3,3,0
2026-09-25,7,10060,1,30,4_1,1,1,1,1,0
2026-09-25,7,10060,1,31,6059_1,1,1,1,1,0
2026-09-25,7,10062,0,8,6169_2,1,1,1,1,0
2026-09-25,7,10062,0,9,6263_2,1,1,1,1,0
2026-09-25,7,10062,0,10,6196_2,1,1,1,1,0
2026-09-25,7,10062,1,1,6019_1,3,0,0,0,3
2026-09-25,7,10062,1,12,6902_1,1,1,1,1,0
2026-09-25,7,10062,1,14,7841_2,1,1,1,1,0
2026-09-25,7,10062,1,15,91_2,1,1,1,1,0
2026-09-25,7,10068,0,33,216_2,1,1,1,1,0
2026-09-25,7,10068,0,36,422_1,1,1,1,1,0
