date,hour,route_id,direction_id,stop_sequence,stop_id,n_obs,n_occ,sum_occ,max_occ
2026-08-29,6,10051,1,1,6015_1,1,1,7,7
2026-08-29,6,10051,1,4,6067_1,1,1,1,1
2026-08-29,6,10060,0,1,9_1,1,1,7,7
2026-08-29,6,10060,0,2,6241_2,1,1,1,1
2026-08-29,6,10060,0,3,6143_2,1,1,1,1
2026-08-29,6,10060,0,6,6161_2,1,1,1,1
2026-08-29,6,10069,1,1,214_3,1,1,7,7
2026-08-29,6,10069,1,2,7213_1,1,1,1,1
2026-08-29,12,10002,0,1,61_3,1,1,7,7
2026-08-29,12,10002,0,2,59_2,3,3,9,3
2026-08-29,12,10002,1,10,456_1,1,1,1,1
2026-08-29,12,10002,1,12,113_2,1,1,1,1
2026-08-29,12,10002,1,13,203_1,1,1,1,1
2026-08-29,12,10002,1,14,127_1,1,1,1,1
2026-08-29,12,10047,0,1,61_1,1,1,7,7
2026-08-29,12,10047,0,8,73_3,1,1,1,1
2026-08-29,12,10047,0,10,114_4,2,2,2,1
2026-08-29,12,10047,0,12,6070_3,1,1,1,1
2026-08-29,12,10047,0,33,6256_2,1,1,3,3
2026-08-29,12,10047,0,37,6240_2,1,1,1,1
2026-08-29,12,10047,0,39,6225_2,1,1,1,1
2026-08-29,12,10047,0,41,6246_2,1,1,1,1
2026-08-29,12,10047,1,16,6255_1,2,2,2,1
2026-08-29,12,10047,1,18,6242_2,1,1,1,1
2026-08-29,12,10047,1,19,94_2,1,1,1,1
2026-08-29,12,10047,1,38,114_1,1,1,1,1
2026-08-29,12,10047,1,39,114_3,2,2,2,1
2026-08-29,12,10047,1,40,3_1,1,1,1,1
2026-08-29,12,10049,0,3,93_1,1,1,1,1
2026-08-29,12,10049,0,4,94_1,1,1,1,1
2026-08-29,12,10049,0,5,6242_1,2,2,2,1
2026-08-29,12,10049,0,25,6105_1,1,1,0,0
2026-08-29,12,10049,0,27,6099_1,1,1,0,0
2026-08-29,12,10049,0,28,6022_1,2,2,0,0
2026-08-29,12,10049,1,1,6039_1,1,1,7,7
2026-08-29,12,10049,1,2,6031_1,1,1,0,0
2026-08-29,12,10049,1,4,6200_1,1,1,0,0
2026-08-29,12,10049,1,6,6206_1,1,1,0,0
2026-08-29,12,10050,0,8,6011_2,1,1,1,1
2026-08-29,12,10050,0,11,6171_2,1,1,1,1
2026-08-29,12,10050,1,10,93_2,2,2,2,1
2026-08-29,12,10051,0,1,91_4,1,1,1,1
2026-08-29,12,10051,0,2,6016_1,1,1,1,1
2026-08-29,12,10051,1,1,6015_1,1,1,7,7
2026-08-29,12,10051,1,3,6248_1,1,1,1,1
