date,hour,route_id,direction_id,stop_sequence,stop_id,n_obs,n_occ,sum_occ,max_occ
2026-08-30,7,10031,0,4,114_5,3,3,3,1
2026-08-30,7,10031,0,5,114_4,1,1,1,1
2026-08-30,7,10032,1,1,6039_1,1,1,7,7
2026-08-30,7,10032,1,3,6042_1,1,1,1,1
2026-08-30,7,10032,1,24,114_3,1,1,1,1
2026-08-30,7,10032,1,25,3_1,2,2,2,1
2026-08-30,7,10032,1,27,72_2,1,1,1,1
2026-08-30,7,10043,0,3,6036_2,1,1,1,1
2026-08-30,7,10043,0,5,6122_9,1,1,1,1
2026-08-30,7,10043,0,7,6145_1,1,1,1,1
2026-08-30,7,10047,0,1,6161_2,3,3,3,1
2026-08-30,7,10047,1,16,6255_1,1,1,1,1
2026-08-30,7,10047,1,17,6064_2,1,1,1,1
2026-08-30,7,10047,1,19,94_2,1,1,1,1
2026-08-30,7,10047,1,21,6228_1,1,1,1,1
2026-08-30,7,10050,0,1,91_4,1,1,1,1
2026-08-30,7,10050,0,2,6016_1,1,1,1,1
2026-08-30,7,10050,0,4,6013_2,1,1,1,1
2026-08-30,7,10050,1,5,6011_3,1,1,1,1
2026-08-30,7,10050,1,6,6187_2,1,1,1,1
2026-08-30,7,10050,1,9,6013_1,1,1,1,1
2026-08-30,7,10050,1,10,93_2,1,1,1,1
2026-08-30,7,10051,0,10,6172_2,1,1,1,1
2026-08-30,7,10051,0,13,6249_2,1,1,0,0
2026-08-30,7,10051,1,14,91_4,1,1,1,1
2026-08-30,7,10059,0,1,91_3,3,3,21,7
2026-08-30,7,10059,0,2,7841_4,1,1,1,1
2026-08-30,7,10059,0,4,6902_2,1,1,1,1
2026-08-30,7,10059,0,7,6074_2,1,1,1,1
2026-08-30,7,10059,0,9,6260_1,1,1,1,1
2026-08-30,7,10059,1,17,7841_2,1,1,1,1
2026-08-30,7,10060,0,10,9_5,1,1,1,1
2026-08-30,7,10060,0,11,6241_2,1,1,1,1
2026-08-30,7,10060,0,13,6166_2,1,1,1,1
2026-08-30,7,10060,0,14,446_4,1,1,1,1
2026-08-30,7,10060,1,1,6015_1,1,1,7,7
2026-08-30,7,10060,1,22,6166_1,1,1,1,1
2026-08-30,7,10060,1,25,9_2,2,2,2,1
2026-08-30,7,10060,1,26,8_3,1,1,1,1
2026-08-30,7,10066,1,4,6149_9,1,1,1,1
2026-08-30,7,10068,0,12,6236_1,1,1,1,1
2026-08-30,7,10068,1,9,7217_1,1,1,1,1
2026-08-30,7,10068,1,10,752_1,1,1,1,1
2026-08-30,7,10068,1,12,215_1,1,1,1,1
2026-08-30,7,10068,1,14,7213_1,1,1,1,1
2026-08-30,7,10070,1,26,150_1,1,1,1,1
2026-08-30,7,10070,1,27,252_1,1,1,1,1
2026-08-30,7,10070,1,29,253_1,2,2,2,1
2026-08-30,7,10072,1,2,6236_2,1,1,1,1
2026-08-30,7,10072,1,19,209_1,1,1,1,1
2026-08-30,7,10072,1,21,206_1,1,1,1,1
2026-08-30,7,10072,1,22,205_1,1,1,1,1
2026-08-30,7,10072,1,23,255_1,1,1,1,1
2026-08-30,7,10081,0,1,421_3,1,1,7,7
2026-08-30,7,10081,0,2,422_2,1,1,1,1
2026-08-30,7,10081,0,3,423_2,1,1,1,1
2026-08-30,7,10081,0,5,425_1,1,1,1,1
2026-08-30,9,10001,1,19,152_1,1,1,1,1
2026-08-30,9,10001,1,21,184_1,1,1,1,1
2026-08-30,9,10001,1,22,201_1,1,1,1,1
2026-08-30,9,10001,1,23,51_1,1,1,1,1
2026-08-30,9,10002,1,18,123_1,1,1,1,1
2026-08-30,9,10002,1,19,122_1,1,1,1,1
2026-08-30,9,10002,1,21,256_2,1,1,1,1
2026-08-30,9,10002,1,22,534_2,1,1,1,1
2026-08-30,9,10035,0,8,6169_2,1,1,3,3
2026-08-30,9,10035,0,10,6196_2,1,1,1,1
2026-08-30,9,10035,0,13,6020_9,1,1,1,1
2026-08-30,9,10035,0,14,6019_1,1,1,1,1
2026-08-30,9,10047,0,2,59_4,2,2,2,1
2026-08-30,9,10047,0,3,57_2,1,1,1,1
2026-08-30,9,10047,0,4,56_2,1,1,3,3
2026-08-30,9,10047,0,22,6001_2,1,1,1,1
2026-08-30,9,10047,0,24,6162_2,1,1,1,1
2026-08-30,9,10047,0,28,95_2,1,1,1,1
2026-08-30,9,10047,0,30,6242_1,1,1,1,1
2026-08-30,9,10047,1,1,6039_1,2,2,8,7
2026-08-30,9,10047,1,4,6200_1,1,1,1,1
2026-08-30,9,10047,1,25,6160_1,1,1,1,1
2026-08-30,9,10047,1,27,6161_1,1,1,1,1
2026-08-30,9,10047,1,28,446_3,1,1,1,1
2026-08-30,9,10047,1,29,6166_1,1,1,1,1
2026-08-30,9,10047,1,42,72_2,1,1,1,1
2026-08-30,9,10047,1,43,55_1,1,1,1,1
2026-08-30,9,10047,1,44,56_1,1,1,1,1
2026-08-30,9,10047,1,45,57_1,1,1,1,1
2026-08-30,9,10049,0,13,6258_2,1,1,1,1
2026-08-30,9,10049,0,15,6181_2,1,1,1,1
2026-08-30,9,10049,0,16,6246_2,1,1,1,1
2026-08-30,9,10049,0,17,6206_2,1,1,1,1
2026-08-30,9,10049,0,28,6022_1,1,1,0,0
2026-08-30,9,10049,0,30,6039_1,1,1,0,0
2026-08-30,9,10049,1,12,6257_1,1,1,1,1
2026-08-30,9,10049,1,14,6094_1,1,1,1,1
2026-08-30,9,10049,1,16,6255_1,1,1,1,1
2026-08-30,9,10049,1,17,6064_2,1,1,1,1
2026-08-30,9,10050,0,9,6018_2,1,1,1,1
2026-08-30,9,10050,0,12,6014_3,1,1,1,1
2026-08-30,9,10050,1,10,93_2,1,1,1,1
2026-08-30,9,10051,0,1,91_4,2,2,1,1
2026-08-30,9,10051,0,2,6016_1,1,1,1,1
2026-08-30,9,10051,1,2,6249_1,1,1,1,1
2026-08-30,9,10051,1,4,6067_1,1,1,1,1
2026-08-30,9,10051,1,5,6172_1,1,1,1,1
2026-08-30,9,10053,0,60,6344_9,1,1,0,0
2026-08-30,9,10053,0,63,6327_9,1,1,0,0
2026-08-30,9,10053,0,64,6349_9,1,1,0,0
2026-08-30,9,10053,0,65,6265_9,1,1,0,0
2026-08-30,9,10054,0,1,6293_1,7,7,25,7
2026-08-30,9,10054,0,2,6402_9,1,1,3,3
2026-08-30,9,10054,0,4,6292_1,1,1,3,3
2026-08-30,9,10054,1,2,6271_1,1,1,0,0
2026-08-30,9,10054,1,3,6402_1,1,1,0,0
2026-08-30,9,10054,1,4,6403_1,1,1,0,0
2026-08-30,9,10059,0,1,91_3,1,1,1,1
2026-08-30,9,10059,0,2,7841_4,1,1,1,1
2026-08-30,9,10059,0,3,6170_2,1,1,1,1
2026-08-30,9,10059,1,1,7475_1,1,1,7,7
2026-08-30,9,10059,1,2,6260_2,2,2,2,1
2026-08-30,9,10059,1,11,91_3,1,1,1,1
2026-08-30,9,10060,0,26,6205_2,1,1,1,1
2026-08-30,9,10060,0,29,6017_2,1,1,1,1
2026-08-30,9,10060,0,31,6067_2,1,1,0,0
2026-08-30,9,10060,0,34,6015_2,1,1,0,0
2026-08-30,9,10060,1,2,6249_1,1,1,1,1
2026-08-30,9,10060,1,12,94_2,1,1,1,1
2026-08-30,9,10060,1,14,6228_1,1,1,1,1
2026-08-30,9,10060,1,17,6162_1,1,1,1,1
2026-08-30,9,10060,1,19,6001_1,1,1,1,1
2026-08-30,9,10060,1,28,902_1,1,1,3,3
2026-08-30,9,10060,1,30,4_1,2,2,6,3
2026-08-30,9,10060,1,32,3_1,1,1,1,1
2026-08-30,9,10061,0,6,4_5,1,1,1,1
2026-08-30,9,10061,0,8,902_2,1,1,1,1
2026-08-30,9,10061,0,9,6_2,1,1,1,1
2026-08-30,9,10061,0,10,8_1,1,1,1,1
2026-08-30,9,10062,0,4,6902_2,1,1,7,7
2026-08-30,9,10062,0,6,6229_2,1,1,7,7
2026-08-30,9,10062,0,8,6169_2,1,1,7,7
2026-08-30,9,10062,0,11,6134_2,1,1,7,7
2026-08-30,9,10064,1,15,6405_1,1,1,1,1
2026-08-30,9,10064,1,18,6006_1,1,1,1,1
2026-08-30,9,10064,1,20,6170_1,1,1,1,1
2026-08-30,9,10064,1,21,7841_2,1,1,1,1
2026-08-30,9,10068,0,12,150_2,1,1,1,1
2026-08-30,9,10068,0,13,151_2,1,1,1,1
2026-08-30,9,10068,0,14,152_3,1,1,3,3
2026-08-30,9,10068,0,15,251_2,1,1,3,3
2026-08-30,9,10068,0,36,422_1,1,1,1,1
2026-08-30,9,10068,0,37,421_1,1,1,1,1
2026-08-30,9,10068,0,39,419_1,1,1,1,1
2026-08-30,9,10068,0,41,440_1,1,1,1,1
2026-08-30,9,10068,1,18,210_1,1,1,1,1
2026-08-30,9,10068,1,19,6023_3,1,1,1,1
2026-08-30,9,10068,1,21,765_1,1,1,1,1
2026-08-30,9,10068,1,22,610_1,1,1,1,1
2026-08-30,9,10068,1,36,53_1,1,1,1,1
2026-08-30,9,10068,1,37,254_1,1,1,1,1
2026-08-30,9,10068,1,38,4_4,1,1,1,1
2026-08-30,9,10068,1,39,6059_1,1,1,1,1
2026-08-30,9,10072,0,2,59_4,3,3,3,1
2026-08-30,9,10072,0,3,57_2,1,1,1,1
2026-08-30,9,10072,0,14,863_3,1,1,3,3
2026-08-30,9,10072,0,15,209_2,2,2,6,3
2026-08-30,9,10072,0,16,210_2,1,1,3,3
2026-08-30,9,10072,1,6,6163_2,1,1,1,1
2026-08-30,9,10072,1,8,422_2,2,2,2,1
2026-08-30,9,10072,1,9,7217_1,1,1,1,1
2026-08-30,9,10075,1,19,65_1,1,1,1,1
2026-08-30,9,10075,1,20,67_1,1,1,1,1
2026-08-30,9,10075,1,22,69_1,2,2,2,1
2026-08-30,9,10080,1,2,6035_1,3,3,3,1
2026-08-30,9,10080,1,4,6112_1,1,1,1,1
2026-08-30,9,10081,0,6,426_2,1,1,1,1
2026-08-30,9,10081,0,8,6112_2,1,1,1,1
2026-08-30,9,10081,0,9,6180_2,1,1,1,1
2026-08-30,9,10081,0,10,6035_2,1,1,1,1
