date,hour,route_id,direction_id,stop_sequence,stop_id,n_obs,n_occ,sum_occ,max_occ,n_nodata
2026-09-11,9,10054,1,2,6271_1,1,1,1,1,0
2026-09-11,9,10054,1,4,6403_1,1,1,1,1,0
2026-09-11,9,10055,0,26,6145_1,1,1,0,0,0
2026-09-11,9,10059,0,2,7841_4,1,1,1,1,0
2026-09-11,9,10059,0,4,6902_2,1,1,1,1,0
2026-09-11,9,10059,0,7,6074_2,1,1,1,1,0
2026-09-11,9,10059,0,9,6260_1,1,1,1,1,0
2026-09-11,9,10059,1,1,7475_1,1,0,0,0,1
2026-09-11,9,10059,1,4,6405_1,1,1,1,1,0
2026-09-11,9,10059,1,6,6229_1,1,1,1,1,0
2026-09-11,9,10059,1,9,6170_1,1,1,1,1,0
2026-09-11,9,10059,1,10,7841_2,1,1,1,1,0
2026-09-11,9,10060,0,18,6162_2,1,1,1,1,0
2026-09-11,9,10060,0,21,6228_2,1,1,1,1,0
2026-09-11,9,10060,0,24,6013_2,1,1,1,1,0
2026-09-11,9,10060,0,25,6212_2,1,1,1,1,0
2026-09-11,9,10060,1,4,6067_1,1,1,1,1,0
2026-09-11,9,10060,1,6,6017_1,1,1,1,1,0
2026-09-11,9,10060,1,7,6011_1,1,1,1,1,0
2026-09-11,9,10060,1,8,6187_2,1,1,1,1,0
2026-09-11,9,10060,1,15,243_1,1,1,1,1,0
2026-09-11,9,10060,1,16,6041_1,1,1,3,3,0
2026-09-11,9,10060,1,18,6160_1,1,1,3,3,0
2026-09-11,9,10060,1,20,6161_1,1,1,3,3,0
2026-09-11,9,10060,1,27,6_1,1,1,1,1,0
2026-09-11,9,10060,1,29,5_1,1,1,1,1,0
2026-09-11,9,10060,1,30,4_1,2,2,2,1,0
2026-09-11,9,10061,0,4,114_5,1,1,1,1,0
2026-09-11,9,10061,0,5,3_3,2,2,2,1,0
2026-09-11,9,10061,0,6,4_5,1,1,1,1,0
2026-09-11,9,10061,0,10,8_1,1,1,1,1,0
2026-09-11,9,10061,0,11,9_5,1,1,1,1,0
2026-09-11,9,10061,0,12,6241_2,1,1,1,1,0
2026-09-11,9,10061,0,15,446_4,1,1,1,1,0
2026-09-11,9,10062,1,15,91_2,1,1,0,0,0
2026-09-11,9,10064,0,15,6043_9,1,1,1,1,0
2026-09-11,9,10064,0,16,6188_1,1,1,1,1,0
2026-09-11,9,10064,0,17,6073_2,1,1,1,1,0
2026-09-11,9,10064,0,18,6152_1,1,1,1,1,0
2026-09-11,9,10068,0,4,114_5,1,1,0,0,0
2026-09-11,9,10068,0,5,3_3,3,3,3,1,0
2026-09-11,9,10068,0,18,606_2,1,1,1,1,0
2026-09-11,9,10068,0,21,609_2,1,1,1,1,0
2026-09-11,9,10068,0,23,765_2,1,1,1,1,0
2026-09-11,9,10068,0,24,7717_2,1,1,1,1,0
2026-09-11,9,10068,0,42,6236_1,1,1,1,1,0
2026-09-11,9,10068,1,12,215_1,1,1,1,1,0
2026-09-11,9,10068,1,13,214_1,1,1,1,1,0
2026-09-11,9,10068,1,15,615_1,1,1,1,1,0
2026-09-11,9,10068,1,16,212_1,1,1,1,1,0
2026-09-11,9,10068,1,29,251_1,1,1,3,3,0
2026-09-11,9,10068,1,30,152_2,1,1,3,3,0
2026-09-11,9,10068,1,31,151_1,1,1,3,3,0
2026-09-11,9,10068,1,32,150_1,1,1,3,3,0
2026-09-11,9,10072,0,6,69_2,1,1,1,1,0
2026-09-11,9,10072,0,7,68_2,1,1,1,1,0
2026-09-11,9,10072,0,8,67_2,1,1,1,1,0
2026-09-11,9,10072,0,9,65_2,1,1,1,1,0
2026-09-11,9,10072,1,31,57_1,1,1,1,1,0
2026-09-11,9,10072,1,32,59_1,1,1,1,1,0
2026-09-11,9,10072,1,33,61_2,1,1,0,0,0
2026-09-11,9,10075,1,12,210_1,2,2,2,1,0
2026-09-11,9,10075,1,13,209_1,1,1,1,1,0
2026-09-11,9,10075,1,15,206_1,1,1,1,1,0
2026-09-11,9,10078,0,28,421_1,1,1,1,1,0
2026-09-11,9,10078,0,30,419_1,1,1,1,1,0
2026-09-11,9,10078,0,31,418_1,1,1,1,1,0
2026-09-11,9,10078,0,33,6236_1,1,1,1,1,0
