date,hour,route_id,direction_id,stop_sequence,stop_id,n_obs,n_occ,sum_occ,max_occ,n_nodata
2026-09-15,7,10032,1,10,6258_1,1,1,1,1,0
2026-09-15,7,10032,1,12,6257_1,1,1,1,1,0
2026-09-15,7,10032,1,16,6255_1,1,1,1,1,0
2026-09-15,7,10033,1,2,6260_2,1,1,0,0,0
2026-09-15,7,10033,1,3,6169_1,1,1,1,1,0
2026-09-15,7,10043,0,2,6148_2,1,1,1,1,0
2026-09-15,7,10043,0,5,6122_9,1,1,1,1,0
2026-09-15,7,10047,0,9,3_2,1,1,1,1,0
2026-09-15,7,10047,0,10,114_4,1,1,1,1,0
2026-09-15,7,10047,0,11,393_2,1,1,1,1,0
2026-09-15,7,10047,1,30,6143_1,1,1,3,3,0
2026-09-15,7,10047,1,32,9_2,1,1,3,3,0
2026-09-15,7,10047,1,33,6057_1,1,1,3,3,0
2026-09-15,7,10047,1,44,56_1,1,1,0,0,0
2026-09-15,7,10047,1,45,57_1,1,1,0,0,0
2026-09-15,7,10047,1,47,61_1,1,1,0,0,0
2026-09-15,7,10049,0,7,6255_2,1,1,3,3,0
2026-09-15,7,10049,0,10,6244_2,1,1,3,3,0
2026-09-15,7,10049,0,13,6258_2,1,1,5,5,0
2026-09-15,7,10049,1,2,6105_1,1,1,1,1,0
2026-09-15,7,10049,1,3,6141_1,1,1,1,1,0
2026-09-15,7,10049,1,5,6022_1,1,1,1,1,0
2026-09-15,7,10050,0,4,6013_2,1,1,1,1,0
2026-09-15,7,10050,0,6,6205_2,1,1,1,1,0
2026-09-15,7,10050,0,8,6011_2,1,1,1,1,0
2026-09-15,7,10050,1,9,6013_1,1,1,3,3,0
2026-09-15,7,10050,1,10,93_2,1,1,3,3,0
2026-09-15,7,10050,1,12,91_4,1,1,3,3,0
2026-09-15,7,10051,0,12,6248_2,1,1,0,0,0
2026-09-15,7,10051,1,1,6015_1,1,0,0,0,1
2026-09-15,7,10051,1,5,6172_1,1,1,1,1,0
2026-09-15,7,10051,1,6,6017_1,1,1,1,1,0
2026-09-15,7,10051,1,8,6187_2,1,1,1,1,0
2026-09-15,7,10053,0,27,6196_2,1,1,3,3,0
2026-09-15,7,10053,0,28,6134_2,1,1,3,3,0
2026-09-15,7,10053,0,30,6020_9,1,1,1,1,0
2026-09-15,7,10055,0,1,9_1,1,0,0,0,1
2026-09-15,7,10055,0,2,6241_2,1,1,1,1,0
2026-09-15,7,10055,0,4,6166_2,1,1,1,1,0
2026-09-15,7,10055,1,1,6145_1,1,1,1,1,0
2026-09-15,7,10059,0,1,91_3,1,1,1,1,0
2026-09-15,7,10059,0,2,7841_4,1,1,1,1,0
2026-09-15,7,10059,1,10,7841_2,1,1,1,1,0
2026-09-15,7,10060,0,4,114_5,2,2,2,1,0
2026-09-15,7,10060,0,5,393_2,1,1,1,1,0
2026-09-15,7,10060,0,18,6162_2,1,1,1,1,0
2026-09-15,7,10060,0,21,6228_2,1,1,1,1,0
2026-09-15,7,10060,0,23,94_3,1,1,1,1,0
2026-09-15,7,10060,1,2,6249_1,1,1,1,1,0
2026-09-15,7,10060,1,4,6067_1,1,1,1,1,0
2026-09-15,7,10060,1,6,6017_1,1,1,1,1,0
2026-09-15,7,10060,1,12,94_2,1,1,5,5,0
2026-09-15,7,10060,1,14,6228_1,1,1,5,5,0
2026-09-15,7,10060,1,15,243_1,1,1,5,5,0
2026-09-15,7,10060,1,18,6160_1,1,1,3,3,0
2026-09-15,7,10060,1,20,6161_1,1,1,3,3,0
2026-09-15,7,10060,1,21,446_3,1,1,3,3,0
2026-09-15,7,10060,1,27,6_1,1,1,1,1,0
2026-09-15,7,10060,1,29,5_1,1,1,1,1,0
2026-09-15,7,10060,1,30,4_1,1,1,1,1,0
2026-09-15,7,10062,0,4,6902_2,1,1,1,1,0
2026-09-15,7,10062,0,6,6229_2,1,1,1,1,0
2026-09-15,7,10062,0,8,6169_2,1,1,1,1,0
2026-09-15,7,10062,1,10,6229_1,1,1,1,1,0
2026-09-15,7,10062,1,13,6170_1,1,1,3,3,0
2026-09-15,7,10062,1,15,91_2,1,1,3,3,0
2026-09-15,7,10068,0,31,214_2,1,1,1,1,0
2026-09-15,7,10068,0,33,216_2,1,1,1,1,0
2026-09-15,7,10068,0,35,7217_2,1,1,1,1,0
2026-09-15,7,10068,1,17,211_1,1,1,3,3,0
2026-09-15,7,10068,1,18,210_1,1,1,3,3,0
2026-09-15,7,10068,1,19,6023_3,1,1,3,3,0
2026-09-15,7,10068,1,30,152_2,2,2,6,3,0
2026-09-15,7,10068,1,32,150_1,1,1,3,3,0
2026-09-15,7,10070,0,7,254_2,1,1,1,1,0
2026-09-15,7,10070,0,8,53_3,1,1,1,1,0
