date,hour,route_id,direction_id,stop_sequence,stop_id,n_obs,n_occ,sum_occ,max_occ,n_nodata
2026-09-19,7,10031,0,2,73_1,1,1,1,1,0
2026-09-19,7,10031,0,3,128_1,2,2,2,1,0
2026-09-19,7,10031,0,5,114_4,1,1,1,1,0
2026-09-19,7,10032,1,2,6031_1,1,1,1,1,0
2026-09-19,7,10032,1,23,114_1,1,1,1,1,0
2026-09-19,7,10032,1,24,114_3,1,1,1,1,0
2026-09-19,7,10032,1,25,3_1,2,2,2,1,0
2026-09-19,7,10043,0,2,6148_2,1,1,0,0,0
2026-09-19,7,10043,0,4,6150_2,1,1,0,0,0
2026-09-19,7,10043,0,6,6147_2,1,1,0,0,0
2026-09-19,7,10047,1,16,6255_1,1,1,1,1,0
2026-09-19,7,10047,1,17,6064_2,1,1,1,1,0
2026-09-19,7,10047,1,19,94_2,1,1,1,1,0
2026-09-19,7,10047,1,20,95_1,1,1,1,1,0
2026-09-19,7,10050,0,1,91_4,1,1,1,1,0
2026-09-19,7,10050,0,2,6016_1,2,2,2,1,0
2026-09-19,7,10050,1,4,6018_1,1,1,1,1,0
2026-09-19,7,10050,1,5,6011_3,1,1,1,1,0
2026-09-19,7,10050,1,7,6205_1,1,1,1,1,0
2026-09-19,7,10050,1,9,6013_1,1,1,1,1,0
2026-09-19,7,10051,0,8,6011_4,1,1,1,1,0
2026-09-19,7,10051,0,11,6067_2,1,1,1,1,0
2026-09-19,7,10051,0,13,6249_2,1,1,0,0,0
2026-09-19,7,10051,1,12,93_2,1,1,1,1,0
2026-09-19,7,10059,0,1,91_3,3,1,1,1,2
2026-09-19,7,10059,0,3,6170_2,1,1,1,1,0
2026-09-19,7,10059,0,5,6006_2,1,1,1,1,0
2026-09-19,7,10059,0,7,6074_2,1,1,0,0,0
2026-09-19,7,10059,1,17,7841_2,1,1,1,1,0
2026-09-19,7,10059,1,18,91_3,1,1,1,1,0
2026-09-19,7,10060,0,7,6102_2,1,1,1,1,0
2026-09-19,7,10060,0,9,6057_2,1,1,1,1,0
2026-09-19,7,10060,0,11,6241_2,1,1,1,1,0
2026-09-19,7,10060,0,12,6143_2,1,1,1,1,0
2026-09-19,7,10060,0,13,95_2,1,1,1,1,0
2026-09-19,7,10060,0,15,6013_2,1,1,1,1,0
2026-09-19,7,10060,0,16,6212_2,1,1,1,1,0
2026-09-19,7,10060,0,18,6187_3,1,1,1,1,0
2026-09-19,7,10060,1,4,6067_1,1,1,1,1,0
2026-09-19,7,10060,1,6,6017_1,1,1,1,1,0
2026-09-19,7,10060,1,8,6187_2,1,1,1,1,0
2026-09-19,7,10060,1,9,6205_1,1,1,1,1,0
2026-09-19,7,10060,1,22,6166_1,1,1,1,1,0
2026-09-19,7,10060,1,24,6241_1,1,1,1,1,0
2026-09-19,7,10060,1,25,9_2,1,1,1,1,0
2026-09-19,7,10060,1,26,8_3,1,1,1,1,0
2026-09-19,7,10066,1,1,6145_1,1,1,0,0,0
2026-09-19,7,10068,0,11,440_1,1,1,1,1,0
2026-09-19,7,10068,0,12,6236_1,1,1,1,1,0
2026-09-19,7,10068,1,7,421_2,1,1,1,1,0
2026-09-19,7,10068,1,8,422_2,1,1,1,1,0
2026-09-19,7,10068,1,10,752_1,1,1,1,1,0
2026-09-19,7,10068,1,12,215_1,1,1,1,1,0
2026-09-19,7,10070,1,26,150_1,1,1,1,1,0
2026-09-19,7,10070,1,27,252_1,1,1,1,1,0
2026-09-19,7,10070,1,28,186_1,1,1,1,1,0
2026-09-19,7,10070,1,29,253_1,1,1,1,1,0
2026-09-19,7,10072,1,19,209_1,1,1,1,1,0
2026-09-19,7,10072,1,20,863_1,1,1,1,1,0
2026-09-19,7,10072,1,21,206_1,1,1,1,1,0
2026-09-19,7,10072,1,22,205_1,1,1,1,1,0
2026-09-19,7,10081,0,1,421_3,2,1,1,1,1
2026-09-19,7,10081,0,2,422_2,1,1,1,1,0
2026-09-19,7,10081,0,3,423_2,1,1,1,1,0
2026-09-19,9,10001,1,21,184_1,2,2,2,1,0
2026-09-19,9,10001,1,22,201_1,1,1,1,1,0
2026-09-19,9,10001,1,23,51_1,1,1,1,1,0
2026-09-19,9,10002,1,17,123_1,1,1,1,1,0
2026-09-19,9,10002,1,18,122_1,1,1,1,1,0
2026-09-19,9,10002,1,19,910_2,1,1,1,1,0
2026-09-19,9,10002,1,20,256_2,1,1,1,1,0
2026-09-19,9,10005,0,6,72_1,1,1,1,1,0
2026-09-19,9,10005,0,7,73_2,1,1,1,1,0
2026-09-19,9,10005,0,8,73_3,1,1,1,1,0
2026-09-19,9,10005,0,9,3_2,1,1,1,1,0
2026-09-19,9,10005,0,40,6181_2,1,1,1,1,0
2026-09-19,9,10005,0,41,6246_2,1,1,1,1,0
2026-09-19,9,10005,0,44,6200_3,1,1,1,1,0
2026-09-19,9,10005,0,45,6042_2,1,1,1,1,0
2026-09-19,9,10035,0,9,6263_2,1,1,3,3,0
2026-09-19,9,10035,0,11,6134_2,1,1,3,3,0
2026-09-19,9,10035,0,13,6020_9,1,1,3,3,0
2026-09-19,9,10035,0,14,6019_1,1,1,3,3,0
2026-09-19,9,10038,0,1,91_3,1,1,1,1,0
2026-09-19,9,10038,0,2,7475_1,3,3,3,1,0
2026-09-19,9,10047,0,2,59_4,1,1,1,1,0
2026-09-19,9,10047,0,3,57_2,1,1,1,1,0
2026-09-19,9,10047,0,4,56_2,2,2,2,1,0
2026-09-19,9,10047,0,21,6161_2,1,1,1,1,0
2026-09-19,9,10047,0,23,6160_2,1,1,1,1,0
2026-09-19,9,10047,0,26,243_2,1,1,1,1,0
2026-09-19,9,10047,0,28,95_2,1,1,1,1,0
2026-09-19,9,10047,1,1,6039_1,2,0,0,0,2
2026-09-19,9,10047,1,2,6031_1,1,1,1,1,0
2026-09-19,9,10047,1,4,6200_1,1,1,1,1,0
2026-09-19,9,10047,1,25,6160_1,1,1,1,1,0
2026-09-19,9,10047,1,27,6161_1,1,1,1,1,0
2026-09-19,9,10047,1,29,6166_1,1,1,1,1,0
2026-09-19,9,10047,1,31,6241_1,1,1,1,1,0
2026-09-19,9,10047,1,42,72_2,1,1,1,1,0
2026-09-19,9,10047,1,43,55_1,1,1,1,1,0
2026-09-19,9,10047,1,45,57_1,2,2,2,1,0
2026-09-19,9,10049,0,14,6225_2,1,1,1,1,0
2026-09-19,9,10049,0,15,6181_2,1,1,1,1,0
2026-09-19,9,10049,0,16,6246_2,1,1,1,1,0
2026-09-19,9,10049,0,18,6176_2,1,1,1,1,0
2026-09-19,9,10049,0,30,6039_1,4,4,0,0,0
2026-09-19,9,10049,1,11,6240_1,1,1,1,1,0
2026-09-19,9,10049,1,14,6094_1,1,1,1,1,0
2026-09-19,9,10049,1,16,6255_1,1,1,1,1,0
2026-09-19,9,10049,1,17,6064_2,1,1,1,1,0
2026-09-19,9,10050,0,10,6190_2,1,1,1,1,0
2026-09-19,9,10050,1,9,6013_1,1,1,1,1,0
2026-09-19,9,10050,1,10,93_2,1,1,1,1,0
2026-09-19,9,10050,1,11,6016_2,1,1,1,1,0
2026-09-19,9,10051,0,1,91_4,1,1,1,1,0
2026-09-19,9,10051,1,2,6249_1,1,1,1,1,0
2026-09-19,9,10051,1,4,6067_1,1,1,1,1,0
2026-09-19,9,10051,1,5,6172_1,1,1,1,1,0
2026-09-19,9,10053,0,53,6329_1,1,1,1,1,0
2026-09-19,9,10053,0,55,6277_1,1,1,1,1,0
2026-09-19,9,10053,0,57,6370_9,1,1,1,1,0
2026-09-19,9,10053,0,59,6282_1,1,1,1,1,0
2026-09-19,9,10054,0,2,6402_9,1,1,1,1,0
2026-09-19,9,10054,0,3,6271_9,1,1,1,1,0
2026-09-19,9,10054,1,1,6292_1,2,2,6,5,0
2026-09-19,9,10054,1,2,6271_1,3,3,3,1,0
2026-09-19,9,10054,1,4,6403_1,1,1,1,1,0
2026-09-19,9,10059,0,2,7841_4,1,1,1,1,0
2026-09-19,9,10059,1,2,6260_2,1,1,1,1,0
2026-09-19,9,10059,1,3,6169_1,1,1,1,1,0
2026-09-19,9,10059,1,9,6170_1,1,1,1,1,0
2026-09-19,9,10059,1,10,7841_2,1,1,1,1,0
2026-09-19,9,10059,1,11,91_3,1,1,1,1,0
2026-09-19,9,10060,0,24,6013_2,1,1,1,1,0
2026-09-19,9,10060,0,25,6212_2,1,1,1,1,0
2026-09-19,9,10060,0,26,6205_2,1,1,1,1,0
2026-09-19,9,10060,0,28,6011_4,1,1,1,1,0
2026-09-19,9,10060,1,2,6249_1,1,1,1,1,0
2026-09-19,9,10060,1,12,94_2,1,1,1,1,0
2026-09-19,9,10060,1,14,6228_1,1,1,1,1,0
2026-09-19,9,10060,1,15,243_1,1,1,3,3,0
2026-09-19,9,10060,1,17,6162_1,1,1,3,3,0
2026-09-19,9,10060,1,28,902_1,1,1,1,1,0
2026-09-19,9,10060,1,29,5_1,1,1,1,1,0
2026-09-19,9,10060,1,30,4_1,1,1,1,1,0
2026-09-19,9,10060,1,32,3_1,1,1,1,1,0
2026-09-19,9,10061,0,5,3_3,1,1,1,1,0
2026-09-19,9,10061,0,6,4_5,1,1,1,1,0
2026-09-19,9,10061,0,7,5_3,1,1,1,1,0
2026-09-19,9,10061,0,9,6_2,1,1,1,1,0
2026-09-19,9,10063,0,1,61_2,1,0,0,0,1
2026-09-19,9,10064,1,1,6073_1,1,0,0,0,1
2026-09-19,9,10064,1,15,6405_1,1,1,1,1,0
2026-09-19,9,10064,1,18,6006_1,1,1,1,1,0
2026-09-19,9,10064,1,20,6170_1,1,1,1,1,0
2026-09-19,9,10064,1,21,7841_2,1,1,1,1,0
2026-09-19,9,10068,0,11,252_2,1,1,1,1,0
2026-09-19,9,10068,0,12,150_2,1,1,1,1,0
