date,hour,route_id,direction_id,stop_sequence,stop_id,n_obs,n_occ,sum_occ,max_occ,n_nodata
2026-09-09,7,10001,1,15,606_1,1,1,1,1,0
2026-09-09,7,10001,1,17,250_1,1,1,1,1,0
2026-09-09,7,10001,1,19,152_1,1,1,1,1,0
2026-09-09,7,10001,1,21,184_1,1,1,1,1,0
2026-09-09,7,10031,0,21,243_2,1,1,1,1,0
2026-09-09,7,10031,0,23,95_2,1,1,1,1,0
2026-09-09,7,10031,0,25,93_2,1,1,1,1,0
2026-09-09,7,10031,0,26,6016_2,1,1,1,1,0
2026-09-09,7,10032,1,47,73_1,1,1,1,1,0
2026-09-09,7,10032,1,48,72_2,2,2,2,1,0
2026-09-09,7,10032,1,51,57_1,1,1,1,1,0
2026-09-09,7,10033,1,8,6033_2,1,1,1,1,0
2026-09-09,7,10033,1,9,6211_2,1,1,1,1,0
2026-09-09,7,10033,1,12,91_3,1,1,3,3,0
2026-09-09,7,10043,0,7,6145_1,1,1,0,0,0
2026-09-09,7,10047,1,2,6031_1,1,1,1,1,0
2026-09-09,7,10047,1,5,6176_1,1,1,1,1,0
2026-09-09,7,10047,1,7,6246_1,1,1,1,1,0
2026-09-09,7,10047,1,24,6162_1,1,1,1,1,0
2026-09-09,7,10047,1,26,6001_1,1,1,1,1,0
2026-09-09,7,10047,1,29,6166_1,1,1,3,3,0
2026-09-09,7,10047,1,31,6241_1,1,1,3,3,0
2026-09-09,7,10049,1,8,6181_1,2,2,2,1,0
2026-09-09,7,10049,1,11,6240_1,1,1,1,1,0
2026-09-09,7,10049,1,13,6244_1,1,1,1,1,0
2026-09-09,7,10050,0,1,91_4,1,1,3,3,0
2026-09-09,7,10050,0,2,6016_1,1,1,1,1,0
2026-09-09,7,10050,0,5,6212_2,1,1,1,1,0
2026-09-09,7,10050,0,6,6205_2,1,1,1,1,0
2026-09-09,7,10050,1,3,6190_1,1,1,1,1,0
2026-09-09,7,10050,1,5,6011_3,1,1,1,1,0
2026-09-09,7,10050,1,7,6205_1,1,1,1,1,0
2026-09-09,7,10050,1,9,6013_1,1,1,1,1,0
2026-09-09,7,10051,1,1,6015_1,1,0,0,0,1
2026-09-09,7,10051,1,2,6249_1,1,1,1,1,0
2026-09-09,7,10053,0,1,9_1,2,0,0,0,2
2026-09-09,7,10053,0,2,6241_2,1,1,1,1,0
2026-09-09,7,10053,0,5,446_4,1,1,1,1,0
2026-09-09,7,10056,0,11,16_2,1,1,1,1,0
2026-09-09,7,10056,0,12,17_2,1,1,1,1,0
2026-09-09,7,10056,0,14,44_2,2,2,2,1,0
2026-09-09,7,10059,0,1,91_3,1,1,3,3,0
2026-09-09,7,10059,0,9,6260_1,1,1,0,0,0
2026-09-09,7,10059,0,10,7475_1,1,1,0,0,0
2026-09-09,7,10059,1,1,7475_1,1,0,0,0,1
2026-09-09,7,10059,1,2,6260_2,1,1,1,1,0
2026-09-09,7,10060,0,6,6070_3,1,1,1,1,0
2026-09-09,7,10060,0,7,6102_2,1,1,1,1,0
2026-09-09,7,10060,0,10,9_5,1,1,1,1,0
2026-09-09,7,10060,0,12,6143_2,1,1,1,1,0
2026-09-09,7,10060,1,1,6015_1,1,0,0,0,1
2026-09-09,7,10060,1,4,6067_1,1,1,1,1,0
2026-09-09,7,10060,1,5,6172_1,1,1,1,1,0
2026-09-09,7,10060,1,9,6205_1,1,1,3,3,0
2026-09-09,7,10060,1,12,94_2,1,1,3,3,0
2026-09-09,7,10060,1,13,95_1,1,1,3,3,0
2026-09-09,7,10060,1,14,6228_1,1,1,3,3,0
2026-09-09,7,10060,1,26,8_3,2,2,6,3,0
2026-09-09,7,10060,1,28,902_1,1,1,1,1,0
2026-09-09,7,10060,1,30,4_1,1,1,1,1,0
2026-09-09,7,10062,0,2,7841_4,2,2,2,1,0
2026-09-09,7,10062,0,6,6229_2,1,1,1,1,0
2026-09-09,7,10062,0,8,6169_2,1,1,1,1,0
2026-09-09,7,10066,1,3,6149_1,1,1,1,1,0
2026-09-09,7,10066,1,5,6147_1,1,1,1,1,0
2026-09-09,7,10066,1,6,6122_1,1,1,1,1,0
2026-09-09,7,10068,0,5,3_3,1,1,1,1,0
2026-09-09,7,10068,0,6,4_3,1,1,1,1,0
2026-09-09,7,10068,0,7,254_2,1,1,1,1,0
2026-09-09,7,10068,0,9,253_2,1,1,1,1,0
2026-09-09,7,10068,0,12,6236_1,1,1,1,1,0
2026-09-09,7,10068,0,13,6109_1,1,1,1,1,0
2026-09-09,7,10068,1,6,6163_2,1,1,1,1,0
2026-09-09,7,10068,1,8,422_2,1,1,1,1,0
2026-09-09,7,10068,1,9,7217_1,1,1,1,1,0
2026-09-09,7,10068,1,11,216_1,1,1,1,1,0
2026-09-09,7,10068,1,27,249_1,1,1,1,1,0
2026-09-09,7,10068,1,29,251_1,1,1,1,1,0
2026-09-09,7,10068,1,30,152_2,1,1,1,1,0
2026-09-09,7,10068,1,32,150_1,1,1,1,1,0
2026-09-09,7,10069,1,25,254_1,1,1,1,1,0
2026-09-09,7,10069,1,26,4_4,1,1,1,1,0
2026-09-09,7,10069,1,28,3_1,1,1,1,1,0
2026-09-09,7,10069,1,29,73_1,1,1,1,1,0
2026-09-09,7,10072,1,29,55_1,2,2,2,1,0
2026-09-09,7,10072,1,30,56_1,1,1,1,1,0
2026-09-09,7,10072,1,31,57_1,1,1,1,1,0
2026-09-09,7,10075,1,1,421_3,1,0,0,0,1
2026-09-09,7,10075,1,2,422_2,1,1,1,1,0
2026-09-09,7,10075,1,9,615_1,1,1,1,1,0
2026-09-09,7,10075,1,11,211_1,1,1,1,1,0
2026-09-09,7,10075,1,13,209_1,1,1,1,1,0
2026-09-09,7,10075,1,14,863_1,1,1,1,1,0
2026-09-09,7,10081,0,5,425_1,1,1,1,1,0
2026-09-09,7,10081,0,7,6168_2,1,1,1,1,0
2026-09-09,7,10081,0,10,6035_2,1,1,1,1,0
2026-09-09,7,10081,0,11,6079_1,1,1,1,1,0
2026-09-09,9,10001,1,16,249_1,1,1,1,1,0
2026-09-09,9,10001,1,18,251_1,2,2,2,1,0
2026-09-09,9,10001,1,20,200_1,1,1,1,1,0
2026-09-09,9,10002,1,8,454_1,1,1,1,1,0
2026-09-09,9,10002,1,9,455_1,1,1,1,1,0
2026-09-09,9,10002,1,10,456_1,1,1,1,1,0
2026-09-09,9,10002,1,12,113_2,1,1,1,1,0
2026-09-09,9,10017,1,9,6148_1,1,1,1,1,0
2026-09-09,9,10017,1,10,6019_2,1,1,1,1,0
2026-09-09,9,10032,0,2,59_4,1,1,1,1,0
2026-09-09,9,10032,0,3,57_2,1,1,1,1,0
2026-09-09,9,10032,0,4,56_2,2,2,2,1,0
2026-09-09,9,10032,0,47,6246_2,1,1,1,1,0
2026-09-09,9,10032,0,48,6206_2,1,1,1,1,0
2026-09-09,9,10032,0,50,6200_3,1,1,1,1,0
2026-09-09,9,10032,0,53,6039_1,1,1,1,1,0
2026-09-09,9,10032,1,30,6162_1,1,1,1,1,0
2026-09-09,9,10032,1,32,6001_1,1,1,1,1,0
2026-09-09,9,10032,1,34,446_3,1,1,1,1,0
2026-09-09,9,10032,1,36,6143_1,1,1,1,1,0
2026-09-09,9,10034,0,2,7841_4,2,2,2,1,0
2026-09-09,9,10034,0,6,6229_2,1,1,1,1,0
2026-09-09,9,10034,0,8,6169_2,1,1,1,1,0
2026-09-09,9,10047,0,17,6241_2,1,1,3,3,0
2026-09-09,9,10047,0,20,446_4,1,1,1,1,0
2026-09-09,9,10047,0,23,6160_2,1,1,1,1,0
2026-09-09,9,10047,0,25,6041_2,1,1,1,1,0
2026-09-09,9,10047,1,2,6031_1,1,1,1,1,0
2026-09-09,9,10047,1,42,72_2,2,2,2,1,0
2026-09-09,9,10047,1,43,55_1,1,1,1,1,0
2026-09-09,9,10047,1,44,56_1,1,1,1,1,0
2026-09-09,9,10049,1,16,6255_1,1,1,1,1,0
2026-09-09,9,10049,1,17,6064_2,1,1,1,1,0
2026-09-09,9,10049,1,18,6242_2,1,1,1,1,0
2026-09-09,9,10049,1,19,94_4,1,1,1,1,0
2026-09-09,9,10051,0,4,6013_2,1,1,1,1,0
2026-09-09,9,10051,0,5,6212_2,1,1,1,1,0
2026-09-09,9,10051,0,7,6187_3,1,1,1,1,0
2026-09-09,9,10051,0,9,6017_2,1,1,1,1,0
2026-09-09,9,10051,1,5,6172_1,1,1,1,1,0
2026-09-09,9,10051,1,6,6017_1,1,1,1,1,0
2026-09-09,9,10051,1,7,6011_1,1,1,1,1,0
2026-09-09,9,10051,1,10,6212_1,1,1,1,1,0
2026-09-09,9,10053,1,2,6278_1,1,1,0,0,0
2026-09-09,9,10054,0,1,6293_1,1,0,0,0,1
2026-09-09,9,10054,0,2,6402_9,1,1,3,3,0
2026-09-09,9,10054,0,4,6292_1,1,1,3,3,0
2026-09-09,9,10054,1,1,6292_1,1,1,3,3,0
2026-09-09,9,10059,0,1,91_3,1,1,0,0,0
2026-09-09,9,10059,0,2,7841_4,2,2,2,1,0
2026-09-09,9,10059,0,5,6006_2,1,1,1,1,0
2026-09-09,9,10059,1,1,7475_1,1,0,0,0,1
2026-09-09,9,10059,1,3,6169_1,1,1,1,1,0
2026-09-09,9,10059,1,4,6405_1,1,1,1,1,0
2026-09-09,9,10059,1,6,6229_1,1,1,1,1,0
2026-09-09,9,10060,1,2,6249_1,1,1,1,1,0
2026-09-09,9,10060,1,4,6067_1,1,1,1,1,0
2026-09-09,9,10060,1,12,94_2,2,2,6,3,0
2026-09-09,9,10060,1,14,6228_1,1,1,3,3,0
2026-09-09,9,10060,1,15,243_1,1,1,3,3,0
2026-09-09,9,10060,1,24,6241_1,1,1,1,1,0
2026-09-09,9,10060,1,25,9_2,1,1,1,1,0
2026-09-09,9,10060,1,26,8_3,1,1,1,1,0
2026-09-09,9,10060,1,27,6_1,1,1,1,1,0
2026-09-09,9,10060,1,32,3_1,1,1,1,1,0
2026-09-09,9,10061,0,2,73_1,1,1,1,1,0
2026-09-09,9,10061,0,3,128_1,1,1,1,1,0
2026-09-09,9,10061,0,4,114_5,1,1,1,1,0
2026-09-09,9,10061,0,8,902_2,1,1,0,0,0
2026-09-09,9,10061,0,10,8_1,2,2,0,0,0
2026-09-09,9,10061,0,11,9_5,1,1,0,0,0
2026-09-09,9,10061,0,15,446_4,1,1,3,3,0
2026-09-09,9,10061,0,18,6160_2,1,1,1,1,0
2026-09-09,9,10061,0,20,6041_2,1,1,1,1,0
2026-09-09,9,10061,0,22,6228_2,1,1,1,1,0
2026-09-09,9,10064,0,21,6301_9,1,1,1,1,0
2026-09-09,9,10064,1,1,6073_1,1,0,0,0,1
2026-09-09,9,10064,1,2,6019_2,2,2,0,0,0
2026-09-09,9,10064,1,3,6020_1,1,1,1,1,0
2026-09-09,9,10068,0,11,252_2,1,1,1,1,0
2026-09-09,9,10068,0,12,150_2,1,1,1,1,0
2026-09-09,9,10068,0,13,151_2,1,1,1,1,0
2026-09-09,9,10068,0,14,152_3,1,1,1,1,0
2026-09-09,9,10068,0,30,7213_2,1,1,1,1,0
2026-09-09,9,10068,0,32,215_2,1,1,1,1,0
2026-09-09,9,10068,0,33,216_2,1,1,1,1,0
2026-09-09,9,10068,0,35,7217_2,1,1,1,1,0
2026-09-09,9,10068,1,1,6109_1,1,1,1,1,0
2026-09-09,9,10068,1,16,212_1,1,1,1,1,0
2026-09-09,9,10068,1,17,211_1,1,1,1,1,0
2026-09-09,9,10068,1,18,210_1,1,1,1,1,0
2026-09-09,9,10068,1,19,6023_3,1,1,1,1,0
2026-09-09,9,10068,1,32,150_1,1,1,1,1,0
2026-09-09,9,10068,1,33,252_1,1,1,1,1,0
2026-09-09,9,10068,1,35,253_1,1,1,1,1,0
2026-09-09,9,10068,1,36,53_1,1,1,1,1,0
2026-09-09,9,10072,0,1,61_2,1,0,0,0,1
2026-09-09,9,10072,0,2,59_4,3,3,3,1,0
2026-09-09,9,10072,0,9,65_2,1,1,1,1,0
2026-09-09,9,10072,0,10,204_2,1,1,1,1,0
2026-09-09,9,10072,0,11,255_2,1,1,1,1,0
2026-09-09,9,10072,0,12,205_2,1,1,1,1,0
2026-09-09,9,10075,1,1,421_3,1,0,0,0,1
