date,hour,route_id,direction_id,stop_sequence,stop_id,n_obs,n_occ,sum_occ,max_occ
2026-09-04,7,10001,1,6,720_1,1,1,1,1
2026-09-04,7,10001,1,8,718_1,1,1,1,1
2026-09-04,7,10001,1,9,7717_1,1,1,1,1
2026-09-04,7,10001,1,10,765_1,1,1,1,1
2026-09-04,7,10031,0,12,6241_2,1,1,1,1
2026-09-04,7,10031,0,15,446_4,1,1,1,1
2026-09-04,7,10031,0,16,6161_2,1,1,1,1
2026-09-04,7,10031,0,18,6160_2,1,1,1,1
2026-09-04,7,10032,1,44,114_1,1,1,1,1
2026-09-04,7,10032,1,45,114_3,1,1,1,1
2026-09-04,7,10032,1,46,3_1,1,1,1,1
2026-09-04,7,10032,1,47,73_1,1,1,1,1
2026-09-04,7,10033,1,2,6260_2,1,1,1,1
2026-09-04,7,10033,1,4,6405_1,1,1,1,1
2026-09-04,7,10033,1,6,6401_1,1,1,1,1
2026-09-04,7,10033,1,7,6400_1,1,1,1,1
2026-09-04,7,10043,0,1,6019_1,2,2,7,7
2026-09-04,7,10043,0,2,6148_2,1,1,0,0
2026-09-04,7,10043,0,3,6036_2,1,1,0,0
2026-09-04,7,10047,1,18,6242_2,1,1,1,1
2026-09-04,7,10047,1,19,94_2,1,1,1,1
2026-09-04,7,10047,1,20,95_1,1,1,1,1
2026-09-04,7,10047,1,21,6228_1,1,1,1,1
2026-09-04,7,10049,1,1,6039_1,1,1,7,7
2026-09-04,7,10049,1,3,6042_1,1,1,1,1
2026-09-04,7,10049,1,5,6176_1,1,1,1,1
2026-09-04,7,10050,1,1,6014_1,1,1,7,7
2026-09-04,7,10051,0,9,6017_2,1,1,1,1
2026-09-04,7,10051,0,11,6067_2,1,1,0,0
2026-09-04,7,10051,0,13,6249_2,1,1,0,0
2026-09-04,7,10051,1,7,6011_1,1,1,3,3
2026-09-04,7,10051,1,9,6205_1,1,1,3,3
2026-09-04,7,10051,1,10,6212_1,1,1,3,3
2026-09-04,7,10051,1,12,93_2,1,1,3,3
2026-09-04,7,10056,0,4,6166_2,1,1,1,1
2026-09-04,7,10056,0,5,446_4,1,1,1,1
2026-09-04,7,10056,0,7,447_2,1,1,1,1
