date,hour,route_id,direction_id,stop_sequence,stop_id,n_obs,n_occ,sum_occ,max_occ
2026-08-20,5,10047,0,1,6161_2,1,1,1,1
2026-08-20,5,10047,0,5,6041_2,1,1,1,1
2026-08-20,5,10047,0,9,94_3,1,1,1,1
2026-08-20,5,10047,0,10,6242_1,1,1,1,1
2026-08-20,5,10060,1,1,6015_1,1,1,7,7
2026-08-20,5,10060,1,4,6067_1,1,1,0,0
2026-08-20,5,10069,1,1,214_3,1,1,7,7
2026-08-20,6,10032,1,2,6031_1,1,1,1,1
2026-08-20,6,10032,1,5,6176_1,1,1,1,1
2026-08-20,6,10032,1,8,6181_1,1,1,1,1
2026-08-20,6,10045,0,1,9_1,2,2,14,7
2026-08-20,6,10050,1,1,6014_1,1,1,7,7
2026-08-20,6,10050,1,3,6190_1,1,1,1,1
2026-08-20,6,10051,0,5,6212_2,1,1,0,0
2026-08-20,6,10051,0,7,6187_3,1,1,0,0
2026-08-20,6,10051,0,10,6172_2,1,1,0,0
2026-08-20,6,10051,0,13,6249_2,1,1,0,0
2026-08-20,6,10060,0,12,6228_2,1,1,0,0
2026-08-20,6,10060,0,15,6013_2,1,1,1,1
2026-08-20,6,10060,0,17,6205_2,1,1,1,1
2026-08-20,6,10060,0,19,6011_4,1,1,1,1
2026-08-20,6,10060,1,2,6249_1,1,1,1,1
2026-08-20,6,10060,1,23,6143_1,1,1,1,1
2026-08-20,6,10060,1,25,9_2,1,1,1,1
2026-08-20,6,10060,1,26,8_3,1,1,1,1
2026-08-20,6,10060,1,27,6_1,1,1,1,1
2026-08-20,6,10062,1,2,6020_1,1,1,1,1
2026-08-20,6,10062,1,4,6134_1,1,1,1,1
2026-08-20,6,10062,1,5,6196_1,1,1,1,1
2026-08-20,6,10062,1,7,6169_1,1,1,1,1
2026-08-20,6,10067,0,1,214_3,1,1,7,7
2026-08-20,6,10067,0,3,216_2,1,1,0,0
2026-08-20,6,10069,1,18,152_2,1,1,1,1
2026-08-20,6,10069,1,20,150_1,1,1,1,1
2026-08-20,6,10069,1,21,252_1,1,1,1,1
2026-08-20,6,10069,1,22,186_1,1,1,1,1
2026-08-20,6,10070,1,1,421_3,1,1,7,7
2026-08-20,6,10070,1,2,422_2,2,2,2,1
2026-08-20,6,10070,1,4,752_1,1,1,1,1
